Trained Samples, Block Average Training Error
174250,0.075123198
174500,0.068571653
174750,0.088854901
175000,0.070753745
175250,0.040661694
175500,0.11631346
175750,0.06227496
176000,0.087593831
176250,0.122934136
176500,0.11137271
176750,0.049262642
177000,0.103430763
177250,0.10307125
177500,0.119863781
177750,0.077112634
178000,0.075802373
178250,0.056913454
178500,0.093336925
178750,0.127603071
179000,0.126516123
179250,0.021229798
179500,0.118253723
179750,0.123073305
180000,0.033616524
180250,0.096466852
180500,0.120382028
180750,0.105506431
181000,0.112110873
181250,0.084509948
181500,0.066455799
181750,0.138248955
182000,0.088748171
182250,0.087738326
182500,0.081762366
182750,0.053387116
183000,0.059334855
183250,0.097119791
183500,0.055292997
183750,0.048773283
184000,0.071628444
184250,0.059542922
184500,0.067923709
184750,0.055692809
185000,0.074472019
185250,0.059182973
185500,0.061180286
185750,0.090219855
186000,0.059241106
186250,0.084483901
186500,0.1159498
186750,0.080572109
187000,0.065485248
187250,0.063697072
187500,0.097317397
187750,0.116339723
188000,0.04554759
188250,0.092762112
188500,0.089675814
188750,0.0923653
189000,0.09276552
189250,0.054022144
189500,0.085343129
189750,0.052404265
190000,0.066944687
190250,0.138442024
190500,0.068103196
190750,0.077911302
191000,0.036681757
191250,0.088819897
191500,0.086771187
191750,0.088905464
192000,0.088290501
192250,0.058269968
192500,0.053069135
192750,0.092506995
193000,0.087329971
193250,0.111453703
193500,0.111773207
193750,0.114531936
194000,0.080930753
194250,0.092323696
194500,0.044325392
194750,0.063958381
195000,0.042177853
195250,0.130989845
195500,0.065835351
195750,0.078499099
196000,0.087169284
196250,0.069911183
196500,0.079997253
196750,0.074532012
197000,0.100388213
197250,0.07204555
197500,0.134460368
197750,0.063547238
198000,0.0776673
198250,0.066259033
198500,0.161492718
198750,0.024844321
199000,0.032477385
199250,0.095404005
199500,0.11400569
199750,0.043553472
200000,0.079401911
200250,0.143864998
200500,0.09477685
200750,0.040252183
201000,0.144996861
201250,0.04101786
201500,0.0842309
201750,0.121566943
202000,0.115296462
202250,0.085442826
202500,0.049773795
202750,0.102445884
203000,0.053976716
203250,0.097911561
203500,0.061145873
203750,0.131925981
204000,0.075594161
204250,0.0895781
204500,0.029197792
204750,0.081764211
205000,0.10441541
205250,0.05747472
205500,0.111719337
205750,0.141592683
206000,0.034050599
206250,0.095905819
206500,0.072053681
206750,0.124368104
207000,0.076187453
207250,0.099535979
207500,0.079992859
207750,0.097158734
208000,0.086829759
208250,0.051486575
208500,0.060768528
208750,0.079949941
209000,0.065531203
209250,0.065578858
209500,0.1087154
209750,0.068321387
210000,0.052825348
210250,0.052639798
210500,0.063750154
210750,0.12082235
211000,0.134282121
211250,0.054294949
211500,0.085008098
211750,0.058468082
212000,0.059156958
212250,0.058613496
212500,0.131039637
212750,0.101388774
213000,0.049054989
213250,0.072345529
213500,0.071249994
213750,0.090722413
214000,0.113615656
214250,0.085525838
214500,0.075577952
214750,0.053558718
215000,0.09202935
215250,0.147659568
215500,0.106209009
215750,0.031993034
216000,0.040312153
216250,0.05106461
216500,0.087860344
216750,0.064721768
217000,0.084440599
217250,0.060809941
217500,0.077914265
217750,0.081839252
218000,0.064463697
218250,0.096592546
218500,0.053984663
218750,0.058738351
219000,0.14196785
219250,0.103750069
219500,0.115322957
219750,0.062085967
220000,0.072183105
220250,0.066348997
220500,0.078477689
220750,0.082374128
221000,0.072229405
221250,0.140865674
221500,0.133309882
221750,0.096689817
222000,0.034444564
222250,0.070374697
222500,0.056885753
222750,0.070078076
223000,0.095448088
223250,0.089644378
223500,0.087737152
223750,0.138944679
224000,0.038158229
224250,0.063051821
224500,0.094758596
224750,0.137416128
225000,0.061397397
225250,0.037073923
225500,0.067660769
225750,0.091479209
226000,0.103999686
226250,0.145205174
226500,0.101906372
226750,0.088447034
227000,0.117395044
227250,0.04254542
227500,0.163500577
227750,0.048844393
228000,0.082373581
228250,0.094499637
228500,0.047987055
228750,0.093002191
229000,0.056887779
229250,0.127868117
229500,0.048569103
229750,0.06426052
230000,0.092142137
230250,0.112136311
230500,0.074996293
230750,0.101117905
231000,0.044325933
231250,0.045260182
231500,0.059947255
231750,0.077170827
232000,0.057310938
232250,0.068227285
232500,0.057515714
232750,0.110628235
233000,0.115845896
233250,0.088622835
233500,0.03880367
